6,3,1,2,3,1,1
6,3,2,2,3,1,1
6,3,3,2,3,1,1
6,3,4,2,3,1,1
6,3,5,2,3,1,1
6,3,8,2,3,1,1
6,3,9,2,3,1,1
6,3,10,2,3,1,1
6,3,11,2,3,1,1
6,3,19,2,3,1,1
6,3,20,2,3,1,1
6,3,21,2,3,1,1
6,3,23,2,3,1,1
6,3,24,2,3,1,1
6,3,25,2,3,1,1
6,3,27,2,3,1,1
6,3,28,2,3,1,1
6,3,31,2,3,1,1
6,3,33,3,3,1,1
6,3,34,2,3,1,1
6,3,35,2,3,1,1
6,3,39,2,3,1,1
6,3,40,2,3,1,1
6,3,41,2,3,1,1
6,3,48,2,3,1,1
6,3,57,2,3,1,1
6,3,60,2,3,1,1
6,3,61,2,3,1,1
6,3,64,2,3,1,1
6,3,65,2,3,1,1
6,3,66,2,3,1,1
6,3,81,2,3,1,1
6,3,89,2,3,1,1
6,3,91,2,3,1,1
6,3,104,3,3,1,1
6,3,106,2,3,1,1
6,3,107,2,3,1,1
6,3,108,2,3,1,1
7,2,1,2,3,1,1
7,2,2,2,3,1,1
7,2,3,2,3,1,1
7,2,4,2,3,1,1
7,2,5,2,3,1,1
7,2,6,2,3,1,1
7,2,8,2,3,1,1
7,2,9,2,3,1,1
7,2,10,2,3,1,1
7,2,11,2,3,1,1
7,2,19,2,3,1,1
7,2,20,2,3,1,1
7,2,21,2,3,1,1
7,2,23,2,3,1,1
7,2,24,2,3,1,1
7,2,25,2,3,1,1
7,2,27,2,3,1,1
7,2,28,2,3,1,1
7,2,31,2,3,1,1
7,2,33,3,3,1,1
7,2,34,2,3,1,1
7,2,35,2,3,1,1
7,2,39,2,3,1,1
7,2,40,2,3,1,1
7,2,41,2,3,1,1
7,2,48,2,3,1,1
7,2,57,2,3,1,1
7,2,60,2,3,1,1
7,2,61,2,3,1,1
7,2,64,2,3,1,1
7,2,65,2,3,1,1
7,2,66,2,3,1,1
7,2,81,2,3,1,1
7,2,89,2,3,1,1
7,2,91,2,3,1,1
7,2,104,3,3,1,1
7,2,106,2,3,1,1
7,2,107,2,3,1,1
7,2,108,2,3,1,1
8,2,3,2,3,1,1
8,2,5,2,3,1,1
8,2,66,2,3,1,1
9,3,1,2,3,1,1
9,3,2,2,3,1,1
9,3,3,2,3,1,1
9,3,4,2,3,1,1
9,3,5,2,3,1,1
9,3,6,2,3,1,1
9,3,8,2,3,1,1
9,3,10,2,3,1,1
9,3,11,2,3,1,1
9,3,19,2,3,1,1
9,3,20,2,3,1,1
9,3,21,2,3,1,1
9,3,23,2,3,1,1
9,3,24,2,3,1,1
9,3,25,2,3,1,1
9,3,27,2,3,1,1
9,3,28,2,3,1,1
9,3,31,2,3,1,1
9,3,33,3,3,1,1
9,3,34,2,3,1,1
9,3,35,2,3,1,1
9,3,39,2,3,1,1
9,3,40,2,3,1,1
9,3,41,2,3,1,1
9,3,48,2,3,1,1
9,3,57,2,3,1,1
9,3,60,2,3,1,1
9,3,61,2,3,1,1
9,3,64,2,3,1,1
9,3,65,2,3,1,1
9,3,66,2,3,1,1
9,3,81,2,3,1,1
9,3,89,2,3,1,1
9,3,91,2,3,1,1
9,3,104,3,3,1,1
9,3,106,2,3,1,1
9,3,107,2,3,1,1
9,3,108,2,3,1,1
10,2,3,2,3,1,1
10,2,5,2,3,1,1
10,2,8,2,3,1,1
10,2,66,2,3,1,1
11,2,3,2,3,1,1
11,2,5,2,3,1,1
11,2,8,2,3,1,1
11,2,10,2,3,1,1
11,2,66,2,3,1,1
12,2,1,2,3,1,1
12,2,2,2,3,1,1
12,2,3,2,3,1,1
12,2,4,2,3,1,1
12,2,5,2,3,1,1
12,2,6,2,3,1,1
12,2,8,2,3,1,1
12,2,9,2,3,1,1
12,2,10,2,3,1,1
12,2,11,2,3,1,1
12,2,19,2,3,1,1
12,2,20,2,3,1,1
12,2,21,2,3,1,1
12,2,23,2,3,1,1
12,2,25,2,3,1,1
12,2,28,2,3,1,1
12,2,31,2,3,1,1
12,2,33,3,3,1,1
12,2,34,2,3,1,1
12,2,35,2,3,1,1
12,2,39,2,3,1,1
12,2,40,2,3,1,1
12,2,41,2,3,1,1
12,2,57,2,3,1,1
12,2,60,2,3,1,1
12,2,61,2,3,1,1
12,2,64,2,3,1,1
12,2,65,2,3,1,1
12,2,66,2,3,1,1
12,2,81,2,3,1,1
12,2,89,2,3,1,1
12,2,91,2,3,1,1
12,2,104,3,3,1,1
12,2,106,2,3,1,1
12,2,107,2,3,1,1
12,2,108,2,3,1,1
19,2,3,2,3,1,1
19,2,5,2,3,1,1
19,2,8,2,3,1,1
19,2,10,2,3,1,1
19,2,11,2,3,1,1
19,2,66,2,3,1,1
20,2,3,2,3,1,1
20,2,5,2,3,1,1
20,2,8,2,3,1,1
20,2,10,2,3,1,1
20,2,11,2,3,1,1
20,2,19,2,3,1,1
20,2,66,2,3,1,1
21,2,3,2,3,1,1
21,2,5,2,3,1,1
21,2,8,2,3,1,1
21,2,10,2,3,1,1
21,2,11,2,3,1,1
21,2,19,2,3,1,1
21,2,20,2,3,1,1
21,2,66,2,3,1,1
22,2,1,2,3,1,1
22,2,2,2,3,1,1
22,2,3,2,3,1,1
22,2,4,2,3,1,1
22,2,5,2,3,1,1
22,2,6,2,3,1,1
22,2,8,2,3,1,1
22,2,9,2,3,1,1
22,2,10,2,3,1,1
22,2,11,2,3,1,1
22,2,19,2,3,1,1
22,2,20,2,3,1,1
22,2,21,2,3,1,1
22,2,23,2,3,1,1
22,2,25,2,3,1,1
22,2,28,2,3,1,1
22,2,31,2,3,1,1
22,2,33,3,3,1,1
22,2,34,2,3,1,1
22,2,35,2,3,1,1
22,2,39,2,3,1,1
22,2,40,2,3,1,1
22,2,41,2,3,1,1
22,2,57,2,3,1,1
22,2,60,2,3,1,1
22,2,61,2,3,1,1
22,2,64,2,3,1,1
22,2,65,2,3,1,1
22,2,66,2,3,1,1
22,2,81,2,3,1,1
22,2,89,2,3,1,1
22,2,91,2,3,1,1
22,2,104,3,3,1,1
22,2,106,2,3,1,1
22,2,107,2,3,1,1
22,2,108,2,3,1,1
23,2,3,2,3,1,1
23,2,5,2,3,1,1
23,2,8,2,3,1,1
23,2,10,2,3,1,1
23,2,11,2,3,1,1
23,2,19,2,3,1,1
23,2,20,2,3,1,1
23,2,21,2,3,1,1
23,2,66,2,3,1,1
24,2,3,2,3,1,1
24,2,5,2,3,1,1
24,2,8,2,3,1,1
24,2,10,2,3,1,1
24,2,11,2,3,1,1
24,2,19,2,3,1,1
24,2,20,2,3,1,1
24,2,21,2,3,1,1
24,2,66,2,3,1,1
25,2,3,2,3,1,1
25,2,5,2,3,1,1
25,2,8,2,3,1,1
25,2,10,2,3,1,1
25,2,11,2,3,1,1
25,2,19,2,3,1,1
25,2,20,2,3,1,1
25,2,21,2,3,1,1
25,2,23,2,3,1,1
25,2,66,2,3,1,1
26,2,1,2,3,1,1
26,2,2,2,3,1,1
26,2,3,2,3,1,1
26,2,4,2,3,1,1
26,2,5,2,3,1,1
26,2,6,2,3,1,1
26,2,8,2,3,1,1
26,2,9,2,3,1,1
26,2,10,2,3,1,1
26,2,11,2,3,1,1
26,2,19,2,3,1,1
26,2,20,2,3,1,1
26,2,21,2,3,1,1
26,2,23,2,3,1,1
26,2,25,2,3,1,1
26,2,28,2,3,1,1
26,2,31,2,3,1,1
26,2,33,3,3,1,1
26,2,34,2,3,1,1
26,2,35,2,3,1,1
26,2,39,2,3,1,1
26,2,40,2,3,1,1
26,2,41,2,3,1,1
26,2,57,2,3,1,1
26,2,60,2,3,1,1
26,2,61,2,3,1,1
26,2,64,2,3,1,1
26,2,65,2,3,1,1
26,2,66,2,3,1,1
26,2,81,2,3,1,1
26,2,89,2,3,1,1
26,2,91,2,3,1,1
26,2,104,3,3,1,1
26,2,106,2,3,1,1
26,2,107,2,3,1,1
26,2,108,2,3,1,1
27,2,3,2,3,1,1
27,2,5,2,3,1,1
27,2,8,2,3,1,1
27,2,10,2,3,1,1
27,2,11,2,3,1,1
27,2,19,2,3,1,1
27,2,20,2,3,1,1
27,2,21,2,3,1,1
27,2,24,2,3,1,1
27,2,66,2,3,1,1
28,3,1,2,3,1,1
28,3,2,2,3,1,1
28,3,3,2,3,1,1
28,3,4,2,3,1,1
28,3,5,2,3,1,1
28,3,6,2,3,1,1
28,3,8,2,3,1,1
28,3,9,2,3,1,1
28,3,10,2,3,1,1
28,3,11,2,3,1,1
28,3,19,2,3,1,1
28,3,20,2,3,1,1
28,3,21,2,3,1,1
28,3,23,2,3,1,1
28,3,25,2,3,1,1
28,3,31,2,3,1,1
28,3,33,3,3,2,1
28,3,34,2,3,1,1
28,3,35,2,3,1,1
28,3,39,2,3,2,1
28,3,40,2,3,2,1
28,3,41,2,3,2,1
28,3,57,2,3,2,1
28,3,60,2,3,2,1
28,3,61,2,3,2,1
28,3,64,2,3,2,1
28,3,65,2,3,2,1
28,3,66,2,3,2,1
28,3,81,2,3,2,1
28,3,89,2,3,2,1
28,3,91,2,3,1,1
28,3,104,3,3,2,1
28,3,106,2,3,2,1
28,3,107,2,3,2,1
28,3,108,2,3,1,1
30,2,1,2,3,1,1
30,2,2,2,3,1,1
30,2,3,2,3,1,1
30,2,4,2,3,1,1
30,2,5,2,3,1,1
30,2,6,2,3,1,1
30,2,8,2,3,1,1
30,2,9,2,3,1,1
30,2,10,2,3,1,1
30,2,11,2,3,1,1
30,2,19,2,3,1,1
30,2,20,2,3,1,1
30,2,21,2,3,1,1
30,2,23,2,3,1,1
30,2,24,2,3,1,1
30,2,25,2,3,1,1
30,2,27,2,3,1,1
30,2,28,2,3,1,1
30,2,31,2,3,1,1
30,2,33,3,3,1,1
30,2,34,2,3,1,1
30,2,35,2,3,1,1
30,2,39,2,3,1,1
30,2,40,2,3,1,1
30,2,41,2,3,1,1
30,2,48,2,3,1,1
30,2,57,2,3,1,1
30,2,60,2,3,1,1
30,2,61,2,3,1,1
30,2,64,2,3,1,1
30,2,65,2,3,1,1
30,2,66,2,3,1,1
30,2,81,2,3,1,1
30,2,89,2,3,1,1
30,2,91,2,3,1,1
30,2,104,3,3,1,1
30,2,106,2,3,1,1
30,2,107,2,3,1,1
30,2,108,2,3,1,1
31,2,3,2,3,1,1
31,2,5,2,3,1,1
31,2,8,2,3,1,1
31,2,10,2,3,1,1
31,2,11,2,3,1,1
31,2,19,2,3,1,1
31,2,20,2,3,1,1
31,2,21,2,3,1,1
31,2,23,2,3,1,1
31,2,25,2,3,1,1
31,2,66,2,3,1,1
32,2,1,2,3,1,1
32,2,2,2,3,1,1
32,2,3,2,3,1,1
32,2,4,2,3,1,1
32,2,5,2,3,1,1
32,2,6,2,3,1,1
32,2,8,2,3,1,1
32,2,9,2,3,1,1
32,2,10,2,3,1,1
32,2,11,2,3,1,1
32,2,19,2,3,1,1
32,2,20,2,3,1,1
32,2,21,2,3,1,1
32,2,23,2,3,1,1
32,2,24,2,3,1,1
32,2,25,2,3,1,1
32,2,27,2,3,1,1
32,2,28,2,3,1,1
32,2,31,2,3,1,1
32,2,33,3,3,1,1
32,2,34,2,3,1,1
32,2,35,2,3,1,1
32,2,39,2,3,1,1
32,2,40,2,3,1,1
32,2,41,2,3,1,1
32,2,48,2,3,1,1
32,2,57,2,3,1,1
32,2,60,2,3,1,1
32,2,61,2,3,1,1
32,2,64,2,3,1,1
32,2,65,2,3,1,1
32,2,66,2,3,1,1
32,2,81,2,3,1,1
32,2,89,2,3,1,1
32,2,91,2,3,1,1
32,2,104,3,3,1,1
32,2,106,2,3,1,1
32,2,107,2,3,1,1
32,2,108,2,3,1,1
33,3,3,2,3,1,1
33,3,5,2,3,1,1
33,3,8,2,3,1,1
33,3,10,2,3,1,1
33,3,11,2,3,1,1
33,3,19,2,3,1,1
33,3,20,2,3,1,1
33,3,21,2,3,1,1
33,3,23,2,3,1,1
33,3,24,2,3,1,1
33,3,25,2,3,1,1
33,3,27,2,3,1,1
33,3,31,2,3,1,1
33,3,66,2,3,2,1
34,2,3,2,3,1,1
34,2,5,2,3,1,1
34,2,8,2,3,1,1
34,2,10,2,3,1,1
34,2,11,2,3,1,1
34,2,19,2,3,1,1
34,2,20,2,3,1,1
34,2,21,2,3,1,1
34,2,23,2,3,1,1
34,2,24,2,3,1,1
34,2,25,2,3,1,1
34,2,27,2,3,1,1
34,2,31,2,3,1,1
34,2,33,3,3,1,1
34,2,66,2,3,1,1
35,3,1,2,3,1,1
35,3,2,2,3,1,1
35,3,3,2,3,1,1
35,3,4,2,3,1,1
35,3,5,2,3,1,1
35,3,6,2,3,1,1
35,3,8,2,3,1,1
35,3,9,2,3,1,1
35,3,10,2,3,1,1
35,3,11,2,3,1,1
35,3,19,2,3,1,1
35,3,20,2,3,1,1
35,3,21,2,3,1,1
35,3,23,2,3,1,1
35,3,24,2,3,1,1
35,3,25,2,3,1,1
35,3,27,2,3,1,1
35,3,28,2,3,1,1
35,3,31,2,3,1,1
35,3,33,3,3,1,1
35,3,34,2,3,1,1
35,3,39,2,3,1,1
35,3,40,2,3,1,1
35,3,41,2,3,1,1
35,3,48,2,3,1,1
35,3,57,2,3,1,1
35,3,60,2,3,1,1
35,3,61,2,3,1,1
35,3,64,2,3,1,1
35,3,65,2,3,1,1
35,3,66,2,3,1,1
35,3,81,2,3,1,1
35,3,89,2,3,1,1
35,3,91,2,3,1,1
35,3,104,3,3,1,1
35,3,106,2,3,1,1
35,3,107,2,3,1,1
35,3,108,2,3,1,1
36,2,1,2,3,1,1
36,2,2,2,3,1,1
36,2,3,2,3,1,1
36,2,4,2,3,1,1
36,2,5,2,3,1,1
36,2,6,2,3,1,1
36,2,8,2,3,1,1
36,2,9,2,3,1,1
36,2,10,2,3,1,1
36,2,11,2,3,1,1
36,2,19,2,3,1,1
36,2,20,2,3,1,1
36,2,21,2,3,1,1
36,2,23,2,3,1,1
36,2,24,2,3,1,1
36,2,25,2,3,1,1
36,2,27,2,3,1,1
36,2,28,2,3,1,1
36,2,31,2,3,1,1
36,2,33,3,3,1,1
36,2,34,2,3,1,1
36,2,35,2,3,1,1
36,2,39,2,3,1,1
36,2,40,2,3,1,1
36,2,41,2,3,1,1
36,2,48,2,3,1,1
36,2,57,2,3,1,1
36,2,60,2,3,1,1
36,2,61,2,3,1,1
36,2,64,2,3,1,1
36,2,65,2,3,1,1
36,2,66,2,3,1,1
36,2,81,2,3,1,1
36,2,89,2,3,1,1
36,2,91,2,3,1,1
36,2,104,3,3,1,1
36,2,106,2,3,1,1
36,2,107,2,3,1,1
36,2,108,2,3,1,1
37,2,1,2,3,1,1
37,2,2,2,3,1,1
37,2,3,2,3,1,1
37,2,4,2,3,1,1
37,2,5,2,3,1,1
37,2,6,2,3,1,1
37,2,8,2,3,1,1
37,2,9,2,3,1,1
37,2,10,2,3,1,1
37,2,11,2,3,1,1
37,2,19,2,3,1,1
37,2,20,2,3,1,1
37,2,21,2,3,1,1
37,2,23,2,3,1,1
37,2,24,2,3,1,1
37,2,25,2,3,1,1
37,2,27,2,3,1,1
37,2,28,2,3,1,1
37,2,31,2,3,1,1
37,2,33,3,3,1,1
37,2,34,2,3,1,1
37,2,35,2,3,1,1
37,2,39,2,3,1,1
37,2,40,2,3,1,1
37,2,41,2,3,1,1
37,2,48,2,3,1,1
37,2,57,2,3,1,1
37,2,60,2,3,1,1
37,2,61,2,3,1,1
37,2,64,2,3,1,1
37,2,65,2,3,1,1
37,2,66,2,3,1,1
37,2,81,2,3,1,1
37,2,89,2,3,1,1
37,2,91,2,3,1,1
37,2,104,3,3,1,1
37,2,106,2,3,1,1
37,2,107,2,3,1,1
37,2,108,2,3,1,1
38,2,1,2,3,1,1
38,2,2,2,3,1,1
38,2,3,2,3,1,1
38,2,4,2,3,1,1
38,2,5,2,3,1,1
38,2,6,2,3,1,1
38,2,8,2,3,1,1
38,2,9,2,3,1,1
38,2,10,2,3,1,1
38,2,11,2,3,1,1
38,2,19,2,3,1,1
38,2,20,2,3,1,1
38,2,21,2,3,1,1
38,2,23,2,3,1,1
38,2,24,2,3,1,1
38,2,25,2,3,1,1
38,2,27,2,3,1,1
38,2,28,2,3,1,1
38,2,31,2,3,1,1
38,2,33,3,3,1,1
38,2,34,2,3,1,1
38,2,35,2,3,1,1
38,2,39,2,3,1,1
38,2,40,2,3,1,1
38,2,41,2,3,1,1
38,2,48,2,3,1,1
38,2,57,2,3,1,1
38,2,60,2,3,1,1
38,2,61,2,3,1,1
38,2,64,2,3,1,1
38,2,65,2,3,1,1
38,2,66,2,3,1,1
38,2,81,2,3,1,1
38,2,89,2,3,1,1
38,2,91,2,3,1,1
38,2,104,3,3,1,1
38,2,106,2,3,1,1
38,2,107,2,3,1,1
38,2,108,2,3,1,1
39,3,1,2,3,1,1
39,3,2,2,3,1,1
39,3,3,2,3,1,1
39,3,4,2,3,1,1
39,3,5,2,3,1,1
39,3,6,2,3,1,1
39,3,8,2,3,1,1
39,3,9,2,3,1,1
39,3,10,2,3,1,1
39,3,11,2,3,1,1
39,3,19,2,3,1,1
39,3,20,2,3,1,1
39,3,21,2,3,1,1
39,3,23,2,3,1,1
39,3,24,2,3,1,1
39,3,25,2,3,1,1
39,3,27,2,3,1,1
39,3,28,2,3,2,1
39,3,31,2,3,1,1
39,3,33,3,3,2,1
39,3,34,2,3,1,1
39,3,35,2,3,1,1
39,3,40,2,3,2,1
39,3,41,2,3,2,1
39,3,48,2,3,1,1
39,3,57,2,3,2,1
39,3,60,2,3,2,1
39,3,61,2,3,2,1
39,3,64,2,3,2,1
39,3,65,2,3,2,1
39,3,66,2,3,2,1
39,3,81,2,3,2,1
39,3,89,2,3,2,1
39,3,91,2,3,1,1
39,3,104,3,3,2,1
39,3,106,2,3,2,1
39,3,107,2,3,2,1
39,3,108,2,3,1,1
40,3,1,2,3,1,1
40,3,2,2,3,1,1
40,3,3,2,3,1,1
40,3,4,2,3,1,1
40,3,5,2,3,1,1
40,3,6,2,3,1,1
40,3,8,2,3,1,1
40,3,9,2,3,1,1
40,3,10,2,3,1,1
40,3,11,2,3,1,1
40,3,19,2,3,1,1
40,3,20,2,3,1,1
40,3,21,2,3,1,1
40,3,23,2,3,1,1
40,3,24,2,3,1,1
40,3,25,2,3,1,1
40,3,27,2,3,1,1
40,3,28,2,3,2,1
40,3,31,2,3,1,1
40,3,33,3,3,2,1
40,3,34,2,3,1,1
40,3,35,2,3,1,1
40,3,39,2,3,2,1
40,3,41,2,3,2,1
40,3,48,2,3,1,1
40,3,57,2,3,2,1
40,3,60,2,3,2,1
40,3,61,2,3,2,1
40,3,64,2,3,2,1
40,3,65,2,3,2,1
40,3,66,2,3,2,1
40,3,81,2,3,2,1
40,3,89,2,3,2,1
40,3,91,2,3,1,1
40,3,104,3,3,2,1
40,3,106,2,3,2,1
40,3,107,2,3,2,1
40,3,108,2,3,1,1
41,3,1,2,3,1,1
41,3,2,2,3,1,1
41,3,3,2,3,1,1
41,3,4,2,3,1,1
41,3,5,2,3,1,1
41,3,6,2,3,1,1
41,3,8,2,3,1,1
41,3,9,2,3,1,1
41,3,10,2,3,1,1
41,3,11,2,3,1,1
41,3,19,2,3,1,1
41,3,20,2,3,1,1
41,3,21,2,3,1,1
41,3,23,2,3,1,1
41,3,24,2,3,1,1
41,3,25,2,3,1,1
41,3,27,2,3,1,1
41,3,28,2,3,2,1
41,3,31,2,3,1,1
41,3,33,3,3,2,1
41,3,34,2,3,1,1
41,3,35,2,3,1,1
41,3,39,2,3,2,1
41,3,40,2,3,2,1
41,3,48,2,3,1,1
41,3,57,2,3,2,1
41,3,60,2,3,2,1
41,3,61,2,3,2,1
41,3,64,2,3,2,1
41,3,65,2,3,2,1
41,3,66,2,3,2,1
41,3,81,2,3,2,1
41,3,89,2,3,2,1
41,3,91,2,3,1,1
41,3,104,3,3,2,1
41,3,106,2,3,2,1
41,3,107,2,3,2,1
41,3,108,2,3,1,1
45,2,1,2,3,1,1
45,2,2,2,3,1,1
45,2,3,2,3,1,1
45,2,4,2,3,1,1
45,2,5,2,3,1,1
45,2,6,2,3,1,1
45,2,8,2,3,1,1
45,2,9,2,3,1,1
45,2,10,2,3,1,1
45,2,11,2,3,1,1
45,2,19,2,3,1,1
45,2,20,2,3,1,1
45,2,21,2,3,1,1
45,2,23,2,3,1,1
45,2,24,2,3,1,1
45,2,25,2,3,1,1
45,2,27,2,3,1,1
45,2,28,2,3,1,1
45,2,31,2,3,1,1
45,2,33,3,3,1,1
45,2,34,2,3,1,1
45,2,35,2,3,1,1
45,2,39,2,3,1,1
45,2,40,2,3,1,1
45,2,41,2,3,1,1
45,2,48,2,3,1,1
45,2,57,2,3,1,1
45,2,60,2,3,1,1
45,2,61,2,3,1,1
45,2,64,2,3,1,1
45,2,65,2,3,1,1
45,2,66,2,3,1,1
45,2,81,2,3,1,1
45,2,89,2,3,1,1
45,2,91,2,3,1,1
45,2,104,3,3,1,1
45,2,106,2,3,1,1
45,2,107,2,3,1,1
45,2,108,2,3,1,1
46,2,1,2,3,1,1
46,2,2,2,3,1,1
46,2,3,2,3,1,1
46,2,4,2,3,1,1
46,2,5,2,3,1,1
46,2,6,2,3,1,1
46,2,8,2,3,1,1
46,2,9,2,3,1,1
46,2,10,2,3,1,1
46,2,11,2,3,1,1
46,2,19,2,3,1,1
46,2,20,2,3,1,1
46,2,21,2,3,1,1
46,2,23,2,3,1,1
46,2,24,2,3,1,1
46,2,25,2,3,1,1
46,2,27,2,3,1,1
46,2,28,2,3,1,1
46,2,31,2,3,1,1
46,2,33,3,3,1,1
46,2,34,2,3,1,1
46,2,35,2,3,1,1
46,2,39,2,3,1,1
46,2,40,2,3,1,1
46,2,41,2,3,1,1
46,2,48,2,3,1,1
46,2,57,2,3,1,1
46,2,60,2,3,1,1
46,2,61,2,3,1,1
46,2,64,2,3,1,1
46,2,65,2,3,1,1
46,2,66,2,3,1,1
46,2,81,2,3,1,1
46,2,89,2,3,1,1
46,2,91,2,3,1,1
46,2,104,3,3,1,1
46,2,106,2,3,1,1
46,2,107,2,3,1,1
46,2,108,2,3,1,1
47,2,1,2,3,1,1
47,2,2,2,3,1,1
47,2,3,2,3,1,1
47,2,4,2,3,1,1
47,2,5,2,3,1,1
47,2,6,2,3,1,1
47,2,8,2,3,1,1
47,2,9,2,3,1,1
47,2,10,2,3,1,1
47,2,11,2,3,1,1
47,2,19,2,3,1,1
47,2,20,2,3,1,1
47,2,21,2,3,1,1
47,2,24,2,3,1,1
47,2,27,2,3,1,1
47,2,33,3,3,1,1
47,2,34,2,3,1,1
47,2,35,2,3,1,1
47,2,39,2,3,1,1
47,2,40,2,3,1,1
47,2,41,2,3,1,1
47,2,48,2,3,1,1
47,2,57,2,3,1,1
47,2,60,2,3,1,1
47,2,61,2,3,1,1
47,2,64,2,3,1,1
47,2,65,2,3,1,1
47,2,66,2,3,1,1
47,2,81,2,3,1,1
47,2,89,2,3,1,1
47,2,91,2,3,1,1
47,2,104,3,3,1,1
47,2,106,2,3,1,1
47,2,108,2,3,1,1
48,2,3,2,3,1,1
48,2,5,2,3,1,1
48,2,8,2,3,1,1
48,2,10,2,3,1,1
48,2,11,2,3,1,1
48,2,19,2,3,1,1
48,2,20,2,3,1,1
48,2,21,2,3,1,1
48,2,24,2,3,1,1
48,2,27,2,3,1,1
48,2,33,3,3,1,1
48,2,34,2,3,1,1
48,2,66,2,3,1,1
49,2,1,2,3,1,1
49,2,2,2,3,1,1
49,2,3,2,3,1,1
49,2,4,2,3,1,1
49,2,5,2,3,1,1
49,2,6,2,3,1,1
49,2,8,2,3,1,1
49,2,9,2,3,1,1
49,2,10,2,3,1,1
49,2,11,2,3,1,1
49,2,19,2,3,1,1
49,2,20,2,3,1,1
49,2,21,2,3,1,1
49,2,24,2,3,1,1
49,2,27,2,3,1,1
49,2,33,3,3,1,1
49,2,34,2,3,1,1
49,2,35,2,3,1,1
49,2,39,2,3,1,1
49,2,40,2,3,1,1
49,2,41,2,3,1,1
49,2,48,2,3,1,1
49,2,57,2,3,1,1
49,2,60,2,3,1,1
49,2,61,2,3,1,1
49,2,64,2,3,1,1
49,2,65,2,3,1,1
49,2,66,2,3,1,1
49,2,81,2,3,1,1
49,2,89,2,3,1,1
49,2,91,2,3,1,1
49,2,104,3,3,1,1
49,2,106,2,3,1,1
49,2,108,2,3,1,1
50,2,1,2,3,1,1
50,2,2,2,3,1,1
50,2,3,2,3,1,1
50,2,4,2,3,1,1
50,2,5,2,3,1,1
50,2,6,2,3,1,1
50,2,8,2,3,1,1
50,2,9,2,3,1,1
